"Id","pathString","Year","Months","Country","Country_code","State","State_code","Locality","Locality_code","Site","Site_code","Strata","Strata_code","Sampling.Date","Observers","Picture.number","Replicate","Labelscopy","Si.Strata","BioR","Latitude","Bioregion","Ocean","Zone","scientificName","occurrence","AphiaID","Match.type","LSID","ScientificName.1","Authority","AphiaID_accepted","ScientificName_accepted","Authority_accepted","Kingdom","Phylum","Class","Order","Family","Genus","Subgenus","Species","Subspecies"
"Ve-Su-Moc-Puc-H4","Ve/Su/Moc/Puc/H4",2010,9,"Venezuela","Ve","Sucre","Su","Mochima","Moc","Punta Cruz","Puc","Hightide","H","09/25/14","C_Herrera/L_Arribas","IMG_4810",4,"Ve-Su-Moc-Puc-H4","Puc-Hightide",66,10.39569,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Su-Moc-Puc-H5","Ve/Su/Moc/Puc/H5",2010,9,"Venezuela","Ve","Sucre","Su","Mochima","Moc","Punta Cruz","Puc","Hightide","H","09/25/14","C_Herrera/L_Arribas","IMG_4816",5,"Ve-Su-Moc-Puc-H5","Puc-Hightide",66,10.39569,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Su-Moc-Puc-H6","Ve/Su/Moc/Puc/H6",2010,9,"Venezuela","Ve","Sucre","Su","Mochima","Moc","Punta Cruz","Puc","Hightide","H","09/25/14","N_Fernandez/A_Lucas","IMG_4805",6,"Ve-Su-Moc-Puc-H6","Puc-Hightide",66,10.39569,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Su-Moc-Puc-H7","Ve/Su/Moc/Puc/H7",2010,9,"Venezuela","Ve","Sucre","Su","Mochima","Moc","Punta Cruz","Puc","Hightide","H","09/25/14","N_Fernandez/A_Lucas","IMG_4809",7,"Ve-Su-Moc-Puc-H7","Puc-Hightide",66,10.39569,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Su-Moc-Puc-H8","Ve/Su/Moc/Puc/H8",2010,9,"Venezuela","Ve","Sucre","Su","Mochima","Moc","Punta Cruz","Puc","Hightide","H","09/25/14","N_Fernandez/A_Lucas","IMG_4821",8,"Ve-Su-Moc-Puc-H8","Puc-Hightide",66,10.39569,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Su-Moc-Puc-H9","Ve/Su/Moc/Puc/H9",2010,9,"Venezuela","Ve","Sucre","Su","Mochima","Moc","Punta Cruz","Puc","Hightide","H","09/25/14","N_Fernandez/A_Lucas","IMG_4822",9,"Ve-Su-Moc-Puc-H9","Puc-Hightide",66,10.39569,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Su-Moc-Puc-H10","Ve/Su/Moc/Puc/H10",2010,9,"Venezuela","Ve","Sucre","Su","Mochima","Moc","Punta Cruz","Puc","Hightide","H","09/25/14","N_Fernandez/A_Lucas","IMG_4820",10,"Ve-Su-Moc-Puc-H10","Puc-Hightide",66,10.39569,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Su-Moc-Ph-H2","Ve/Su/Moc/Ph/H2",2010,9,"Venezuela","Ve","Sucre","Su","Mochima","Moc","Piedra Ahogada","Ph","Hightide","H","09/25/14","C_Herrera/L_Arribas",NA,2,"Ve-Su-Moc-Ph-H2","Ph-Hightide",66,10.38888,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Su-Moc-Ph-H5","Ve/Su/Moc/Ph/H5",2010,9,"Venezuela","Ve","Sucre","Su","Mochima","Moc","Piedra Ahogada","Ph","Hightide","H","09/25/14","C_Herrera/L_Arribas",NA,5,"Ve-Su-Moc-Ph-H5","Ph-Hightide",66,10.38888,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Su-Moc-Puv-H1","Ve/Su/Moc/Puv/H1",2010,9,"Venezuela","Ve","Sucre","Su","Mochima","Moc","Punta La Virgen","Puv","Hightide","H","09/25/14","C_Herrera/N_Fernandez/_L_Arribas/A_Lucas",NA,1,"Ve-Su-Moc-Puv-H1","Puv-Hightide",66,10.39804,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Su-Moc-Puv-H2","Ve/Su/Moc/Puv/H2",2010,9,"Venezuela","Ve","Sucre","Su","Mochima","Moc","Punta La Virgen","Puv","Hightide","H","09/25/14","C_Herrera/N_Fernandez/_L_Arribas/A_Lucas",NA,2,"Ve-Su-Moc-Puv-H2","Puv-Hightide",66,10.39804,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Su-Moc-Puv-H3","Ve/Su/Moc/Puv/H3",2010,9,"Venezuela","Ve","Sucre","Su","Mochima","Moc","Punta La Virgen","Puv","Hightide","H","09/25/14","C_Herrera/N_Fernandez/_L_Arribas/A_Lucas",NA,3,"Ve-Su-Moc-Puv-H3","Puv-Hightide",66,10.39804,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Su-Moc-Puv-H4","Ve/Su/Moc/Puv/H4",2010,9,"Venezuela","Ve","Sucre","Su","Mochima","Moc","Punta La Virgen","Puv","Hightide","H","09/25/14","C_Herrera/N_Fernandez/_L_Arribas/A_Lucas",NA,4,"Ve-Su-Moc-Puv-H4","Puv-Hightide",66,10.39804,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Su-Moc-Puv-H5","Ve/Su/Moc/Puv/H5",2010,9,"Venezuela","Ve","Sucre","Su","Mochima","Moc","Punta La Virgen","Puv","Hightide","H","09/25/14","C_Herrera/N_Fernandez/_L_Arribas/A_Lucas",NA,5,"Ve-Su-Moc-Puv-H5","Puv-Hightide",66,10.39804,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Su-Moc-Puv-H6","Ve/Su/Moc/Puv/H6",2010,9,"Venezuela","Ve","Sucre","Su","Mochima","Moc","Punta La Virgen","Puv","Hightide","H","09/25/14","C_Herrera/N_Fernandez/_L_Arribas/A_Lucas",NA,6,"Ve-Su-Moc-Puv-H6","Puv-Hightide",66,10.39804,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Su-Moc-Puv-H8","Ve/Su/Moc/Puv/H8",2010,9,"Venezuela","Ve","Sucre","Su","Mochima","Moc","Punta La Virgen","Puv","Hightide","H","09/25/14","C_Herrera/N_Fernandez/_L_Arribas/A_Lucas",NA,8,"Ve-Su-Moc-Puv-H8","Puv-Hightide",66,10.39804,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Su-Moc-Puv-H9","Ve/Su/Moc/Puv/H9",2010,9,"Venezuela","Ve","Sucre","Su","Mochima","Moc","Punta La Virgen","Puv","Hightide","H","09/25/14","C_Herrera/N_Fernandez/_L_Arribas/A_Lucas",NA,9,"Ve-Su-Moc-Puv-H9","Puv-Hightide",66,10.39804,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Su-Moc-Puv-H10","Ve/Su/Moc/Puv/H10",2010,9,"Venezuela","Ve","Sucre","Su","Mochima","Moc","Punta La Virgen","Puv","Hightide","H","09/25/14","C_Herrera/N_Fernandez/_L_Arribas/A_Lucas",NA,10,"Ve-Su-Moc-Puv-H10","Puv-Hightide",66,10.39804,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Su-Saf-Dk-L2","Ve/Su/Saf/Dk/L2",2010,9,"Venezuela","Ve","Sucre","Su","Santa Fe","Saf","2.7 km","Dk","Lowtide","L","09/26/14","C_Herrera/L_Arribas","IMG_4869",2,"Ve-Su-Saf-Dk-L2","Dk-Lowtide",66,10.27871,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Su-Saf-Dk-L4","Ve/Su/Saf/Dk/L4",2010,9,"Venezuela","Ve","Sucre","Su","Santa Fe","Saf","2.7 km","Dk","Lowtide","L","09/26/14","C_Herrera/L_Arribas","IMG_4875",4,"Ve-Su-Saf-Dk-L4","Dk-Lowtide",66,10.27871,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Su-Saf-Dk-H2","Ve/Su/Saf/Dk/H2",2010,9,"Venezuela","Ve","Sucre","Su","Santa Fe","Saf","2.7 km","Dk","Hightide","H","09/26/14","C_Herrera/L_Arribas","IMG_4891",2,"Ve-Su-Saf-Dk-H2","Dk-Hightide",66,10.27871,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Su-Saf-Dk-H4","Ve/Su/Saf/Dk/H4",2010,9,"Venezuela","Ve","Sucre","Su","Santa Fe","Saf","2.7 km","Dk","Hightide","H","09/26/14","C_Herrera/L_Arribas","IMG_4895",4,"Ve-Su-Saf-Dk-H4","Dk-Hightide",66,10.27871,"South_caribbean","Atlantic","Tropics","Acanthopleura granulata",1,386270,"exact","urn:lsid:marinespecies.org:taxname:386270","Acanthopleura granulata","(Gmelin, 1791)",386270,"Acanthopleura granulata","(Gmelin, 1791)","Animalia","Mollusca","Polyplacophora","Chitonida","Chitonidae","Acanthopleura","","granulata",NA
"Ve-Mi-Chi-Cor-L1","Ve/Mi/Chi/Cor/L1",2010,7,"Venezuela","Ve","Miranda","Mi","Chirimena","Chi","Corrales","Cor","Lowtide","L","07/30/14","JJ_Cruz/C_Herrera/A_Hernandez/N_Fernandez","IMG_3308",1,"Ve-Mi-Chi-Cor-L1","Cor-Lowtide",66,10.60778,"South_caribbean","Atlantic","Tropics","Acmaea antillarum",1,744934,"exact","urn:lsid:marinespecies.org:taxname:744934","Acmaea antillarum","(G. B. Sowerby I, 1834)",456586,"Lottia antillarum","G. B. Sowerby I, 1834","Animalia","Mollusca","Gastropoda","","Acmaeidae","Acmaea","","antillarum",NA
"Ve-Mi-Chi-Cor-L5","Ve/Mi/Chi/Cor/L5",2010,7,"Venezuela","Ve","Miranda","Mi","Chirimena","Chi","Corrales","Cor","Lowtide","L","07/30/14","JJ_Cruz/C_Herrera/A_Hernandez/N_Fernandez","IMG_3312",5,"Ve-Mi-Chi-Cor-L5","Cor-Lowtide",66,10.60778,"South_caribbean","Atlantic","Tropics","Acmaea antillarum",1,744934,"exact","urn:lsid:marinespecies.org:taxname:744934","Acmaea antillarum","(G. B. Sowerby I, 1834)",456586,"Lottia antillarum","G. B. Sowerby I, 1834","Animalia","Mollusca","Gastropoda","","Acmaeidae","Acmaea","","antillarum",NA
"Ve-Mi-Chi-Cor-L6","Ve/Mi/Chi/Cor/L6",2010,7,"Venezuela","Ve","Miranda","Mi","Chirimena","Chi","Corrales","Cor","Lowtide","L","07/30/14","JJ_Cruz/C_Herrera/A_Hernandez/N_Fernandez","IMG_3313",6,"Ve-Mi-Chi-Cor-L6","Cor-Lowtide",66,10.60778,"South_caribbean","Atlantic","Tropics","Acmaea antillarum",1,744934,"exact","urn:lsid:marinespecies.org:taxname:744934","Acmaea antillarum","(G. B. Sowerby I, 1834)",456586,"Lottia antillarum","G. B. Sowerby I, 1834","Animalia","Mollusca","Gastropoda","","Acmaeidae","Acmaea","","antillarum",NA
"Ve-Mi-Chi-Cor-L7","Ve/Mi/Chi/Cor/L7",2010,7,"Venezuela","Ve","Miranda","Mi","Chirimena","Chi","Corrales","Cor","Lowtide","L","07/30/14","JJ_Cruz/C_Herrera/A_Hernandez/N_Fernandez","IMG_3315",7,"Ve-Mi-Chi-Cor-L7","Cor-Lowtide",66,10.60778,"South_caribbean","Atlantic","Tropics","Acmaea antillarum",1,744934,"exact","urn:lsid:marinespecies.org:taxname:744934","Acmaea antillarum","(G. B. Sowerby I, 1834)",456586,"Lottia antillarum","G. B. Sowerby I, 1834","Animalia","Mollusca","Gastropoda","","Acmaeidae","Acmaea","","antillarum",NA
"Ve-Mi-Chi-Cor-L8","Ve/Mi/Chi/Cor/L8",2010,7,"Venezuela","Ve","Miranda","Mi","Chirimena","Chi","Corrales","Cor","Lowtide","L","07/30/14","JJ_Cruz/C_Herrera/A_Hernandez/N_Fernandez","IMG_3316",8,"Ve-Mi-Chi-Cor-L8","Cor-Lowtide",66,10.60778,"South_caribbean","Atlantic","Tropics","Acmaea antillarum",1,744934,"exact","urn:lsid:marinespecies.org:taxname:744934","Acmaea antillarum","(G. B. Sowerby I, 1834)",456586,"Lottia antillarum","G. B. Sowerby I, 1834","Animalia","Mollusca","Gastropoda","","Acmaeidae","Acmaea","","antillarum",NA
"Ve-Su-Moc-Puc-L3","Ve/Su/Moc/Puc/L3",2010,9,"Venezuela","Ve","Sucre","Su","Mochima","Moc","Punta Cruz","Puc","Lowtide","L","09/25/14","C_Herrera/L_Arribas","IMG_4790",3,"Ve-Su-Moc-Puc-L3","Puc-Lowtide",66,10.39569,"South_caribbean","Atlantic","Tropics","Acmaea antillarum",1,744934,"exact","urn:lsid:marinespecies.org:taxname:744934","Acmaea antillarum","(G. B. Sowerby I, 1834)",456586,"Lottia antillarum","G. B. Sowerby I, 1834","Animalia","Mollusca","Gastropoda","","Acmaeidae","Acmaea","","antillarum",NA
"Ve-Su-Moc-Puc-L6","Ve/Su/Moc/Puc/L6",2010,9,"Venezuela","Ve","Sucre","Su","Mochima","Moc","Punta Cruz","Puc","Lowtide","L","09/25/14","N_Fernandez/A_Lucas","IMG_4786",6,"Ve-Su-Moc-Puc-L6","Puc-Lowtide",66,10.39569,"South_caribbean","Atlantic","Tropics","Acmaea antillarum",1,744934,"exact","urn:lsid:marinespecies.org:taxname:744934","Acmaea antillarum","(G. B. Sowerby I, 1834)",456586,"Lottia antillarum","G. B. Sowerby I, 1834","Animalia","Mollusca","Gastropoda","","Acmaeidae","Acmaea","","antillarum",NA
"Ve-Su-Moc-Ph-L9","Ve/Su/Moc/Ph/L9",2010,9,"Venezuela","Ve","Sucre","Su","Mochima","Moc","Piedra Ahogada","Ph","Lowtide","L","09/25/14","C_Herrera/L_Arribas",NA,9,"Ve-Su-Moc-Ph-L9","Ph-Lowtide",66,10.38888,"South_caribbean","Atlantic","Tropics","Acmaea antillarum",1,744934,"exact","urn:lsid:marinespecies.org:taxname:744934","Acmaea antillarum","(G. B. Sowerby I, 1834)",456586,"Lottia antillarum","G. B. Sowerby I, 1834","Animalia","Mollusca","Gastropoda","","Acmaeidae","Acmaea","","antillarum",NA
"Ve-Fa-Pag-Pla-H10","Ve/Fa/Pag/Pla/H10",2010,8,"Venezuela","Ve","Falcon","Fa","Paraguana","Pag","Playa Angosta","Pla","Hightide","H","08/11/14","C_Herrera/N_Fernandez/A_Hernandez/A_Bueno","IMG_3723",10,"Ve-Fa-Pag-Pla-H10","Pla-Hightide",66,12.17222,"South_caribbean","Atlantic","Tropics","Acmaea sp1",1,137616,"exact","urn:lsid:marinespecies.org:taxname:137616","Acmaea","Eschscholtz, 1833",137616,"Acmaea","Eschscholtz, 1833","Animalia","Mollusca","Gastropoda","","Acmaeidae","Acmaea","","",NA
"Ve-Fa-Sjo-Sau-L8","Ve/Fa/Sjo/Sau/L8",2010,8,"Venezuela","Ve","Falcon","Fa","San Jose","Sjo","Sauca","Sau","Lowtide","L","08/13/14","A_Hernandez/A_Bueno/N_Fernandez","IMG_3853",8,"Ve-Fa-Sjo-Sau-L8","Sau-Lowtide",66,11.44752,"South_caribbean","Atlantic","Tropics","Acmaea sp1",1,137616,"exact","urn:lsid:marinespecies.org:taxname:137616","Acmaea","Eschscholtz, 1833",137616,"Acmaea","Eschscholtz, 1833","Animalia","Mollusca","Gastropoda","","Acmaeidae","Acmaea","","",NA
"Ve-Su-Saf-Sfe-L6","Ve/Su/Saf/Sfe/L6",2010,9,"Venezuela","Ve","Sucre","Su","Santa Fe","Saf","Santa Fe","Sfe","Lowtide","L","09/26/14","C_Herrera/N_Fernandez/_L_Arribas/A_Lucas","IMG_4842",6,"Ve-Su-Saf-Sfe-L6","Sfe-Lowtide",66,10.28311,"South_caribbean","Atlantic","Tropics","Acmaea sp2",1,137616,"exact","urn:lsid:marinespecies.org:taxname:137616","Acmaea","Eschscholtz, 1833",137616,"Acmaea","Eschscholtz, 1833","Animalia","Mollusca","Gastropoda","","Acmaeidae","Acmaea","","",NA
"Ve-Su-Saf-Sfe-L7","Ve/Su/Saf/Sfe/L7",2010,9,"Venezuela","Ve","Sucre","Su","Santa Fe","Saf","Santa Fe","Sfe","Lowtide","L","09/26/14","C_Herrera/N_Fernandez/_L_Arribas/A_Lucas","IMG_4843",7,"Ve-Su-Saf-Sfe-L7","Sfe-Lowtide",66,10.28311,"South_caribbean","Atlantic","Tropics","Acmaea sp2",1,137616,"exact","urn:lsid:marinespecies.org:taxname:137616","Acmaea","Eschscholtz, 1833",137616,"Acmaea","Eschscholtz, 1833","Animalia","Mollusca","Gastropoda","","Acmaeidae","Acmaea","","",NA
"Ve-Fa-Sju-Nt-L2","Ve/Fa/Sju/Nt/L2",2010,8,"Venezuela","Ve","Falcon","Fa","San Juan","Sju","VeNorte","Nt","Lowtide","L","08/15/14","C_Herrera/N_Fernandez/A_Hernandez/A_Bueno","IMG_3958",2,"Ve-Fa-Sju-Nt-L2","Nt-Lowtide",66,11.18969,"South_caribbean","Atlantic","Tropics","Acmaea sp4",1,137616,"exact","urn:lsid:marinespecies.org:taxname:137616","Acmaea","Eschscholtz, 1833",137616,"Acmaea","Eschscholtz, 1833","Animalia","Mollusca","Gastropoda","","Acmaeidae","Acmaea","","",NA
"Ve-Fa-Sju-Nt-L4","Ve/Fa/Sju/Nt/L4",2010,8,"Venezuela","Ve","Falcon","Fa","San Juan","Sju","VeNorte","Nt","Lowtide","L","08/15/14","C_Herrera/N_Fernandez/A_Hernandez/A_Bueno","IMG_3962",4,"Ve-Fa-Sju-Nt-L4","Nt-Lowtide",66,11.18969,"South_caribbean","Atlantic","Tropics","Acmaea sp4",1,137616,"exact","urn:lsid:marinespecies.org:taxname:137616","Acmaea","Eschscholtz, 1833",137616,"Acmaea","Eschscholtz, 1833","Animalia","Mollusca","Gastropoda","","Acmaeidae","Acmaea","","",NA
"Ve-Fa-Sju-Nt-L8","Ve/Fa/Sju/Nt/L8",2010,8,"Venezuela","Ve","Falcon","Fa","San Juan","Sju","VeNorte","Nt","Lowtide","L","08/15/14","C_Herrera/N_Fernandez/A_Hernandez/A_Bueno","IMG_3972",8,"Ve-Fa-Sju-Nt-L8","Nt-Lowtide",66,11.18969,"South_caribbean","Atlantic","Tropics","Acmaea sp4",1,137616,"exact","urn:lsid:marinespecies.org:taxname:137616","Acmaea","Eschscholtz, 1833",137616,"Acmaea","Eschscholtz, 1833","Animalia","Mollusca","Gastropoda","","Acmaeidae","Acmaea","","",NA
"Ve-Fa-Pag-Sr-M7","Ve/Fa/Pag/Sr/M7",2010,8,"Venezuela","Ve","Falcon","Fa","Paraguana","Pag","San Roman","Sr","Midtide","M","08/10/14","C_Herrera/N_Fernandez/A_Hernandez/A_Bueno","IMG_3586",7,"Ve-Fa-Pag-Sr-M7","Sr-Midtide",66,12.19228,"South_caribbean","Atlantic","Tropics","Actiniaria spp1",1,1360,"exact","urn:lsid:marinespecies.org:taxname:1360","Actiniaria","",1360,"Actiniaria","","Animalia","Cnidaria","Anthozoa","Actiniaria","","","","",NA
"Ve-Car-Pat-Bo-L2","Ve/Car/Pat/Bo/L2",2010,8,"Venezuela","Ve","Carabobo","Car","Patanemo","Pat","Bocaina","Bo","Lowtide","L","08/16/14","C_Herrera/N_Fernandez/A_Hernandez/A_Bueno","IMG_3993",2,"Ve-Car-Pat-Bo-L2","Bo-Lowtide",66,10.45703,"South_caribbean","Atlantic","Tropics","Actiniaria spp1",1,1360,"exact","urn:lsid:marinespecies.org:taxname:1360","Actiniaria","",1360,"Actiniaria","","Animalia","Cnidaria","Anthozoa","Actiniaria","","","","",NA
"Ve-Var-Ci-Piv-L4","Ve/Var/Ci/Piv/L4",2010,8,"Venezuela","Ve","Vargas","Var","Chichiriviche","Ci","Piedra La Virgen","Piv","Lowtide","L","08/24/14","N_Fernandez/A_Damico/M_Cover/D_Rodriguez","IMG_4157",4,"Ve-Var-Ci-Piv-L4","Piv-Lowtide",66,10.55252,"South_caribbean","Atlantic","Tropics","Actiniaria spp1",1,1360,"exact","urn:lsid:marinespecies.org:taxname:1360","Actiniaria","",1360,"Actiniaria","","Animalia","Cnidaria","Anthozoa","Actiniaria","","","","",NA
"Ve-Fa-Mor-Me-L6","Ve/Fa/Mor/Me/L6",2010,8,"Venezuela","Ve","Falcon","Fa","Morrocoy","Mor","Mero","Me","Lowtide","L","08/05/14","C_Herrera/N_Fernandez/A_Damico",NA,6,"Ve-Fa-Mor-Me-L6","Me-Lowtide",66,10.81982,"South_caribbean","Atlantic","Tropics","Agaricia agaricites",1,287911,"exact","urn:lsid:marinespecies.org:taxname:287911","Agaricia agaricites","(Linnaeus, 1758)",287911,"Agaricia agaricites","(Linnaeus, 1758)","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Agaricia","","agaricites",NA
"Ve-Car-Pat-Ga€-L5","Ve/Car/Pat/Ga€/L5",2010,8,"Venezuela","Ve","Carabobo","Car","Patanemo","Pat","Gañango","Ga€","Lowtide","L","08/14/14","A_Hernandez/A_Bueno/N_Fernandez","IMG_3877",5,"Ve-Car-Pat-Ga€-L5","Ga€-Lowtide",66,10.46445,"South_caribbean","Atlantic","Tropics","Agaricia agaricites",1,287911,"exact","urn:lsid:marinespecies.org:taxname:287911","Agaricia agaricites","(Linnaeus, 1758)",287911,"Agaricia agaricites","(Linnaeus, 1758)","Animalia","Cnidaria","Anthozoa","Scleractinia","Agariciidae","Agaricia","","agaricites",NA
"Ve-Fa-Mor-Me-L1","Ve/Fa/Mor/Me/L1",2010,8,"Venezuela","Ve","Falcon","Fa","Morrocoy","Mor","Mero","Me","Lowtide","L","08/05/14","C_Herrera/N_Fernandez/A_Damico",NA,1,"Ve-Fa-Mor-Me-L1","Me-Lowtide",66,10.81982,"South_caribbean","Atlantic","Tropics","Amphiroa fragilissima",1,145099,"exact","urn:lsid:marinespecies.org:taxname:145099","Amphiroa fragilissima","(Linnaeus) J.V.Lamouroux, 1816",145099,"Amphiroa fragilissima","(Linnaeus) J.V.Lamouroux, 1816","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Amphiroa","","fragilissima",NA
